date	source	title	textfile	wealth_tax	billionaire	ineq	para_n	text
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	0	1	1	7	"The tax measure’s promoters, including Democratic Gov. J.B. Pritzker (also a billionaire) “seek to shift even more hard-earned taxpayer money into the hands of politicians who have consistently proven to be irresponsible stewards,” he wrote. “I’m willing to stand up for what is right.” He wasn’t willing to stay, however. The following year, Griffin moved his family and the headquarters of his Citadel hedge fund and Citadel Securities firm to Miami from Chicago. Griffin said tax considerations weren’t at issue, but unlike Illinois, Florida has no personal income tax. Since his move, he has become a major financial supporter of Florida Gov. Ron DeSantis. (While living in Chicago, he was a financial backer of former Mayor Rahm Emanuel, a Democrat.)"
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	0	1	1	8	"One particularly questionable category of high-level philanthropy is tax-advantaged donations to rich universities such as, well, Harvard. That ostensibly nonprofit institution has an endowment of more than $50 billion, the largest in the country. On what planet can a taxpayer-subsidized addition to this endowment be justified? We raised the same issue back in 2016, when Nike founder Phil Knight collected plaudits for making a $400-million gift to Stanford University, where he received a business degree. Knight got his name on the scholarship program funded by his gift; an earlier donation got his name on a new classroom building on campus."
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	0	0	1	9	"What was striking then, and remains notable today, was the mismatch between the public funding of elite private universities and public support for even the best public universities. A 2015 data survey by Nexus Research placed the discrepancy in stark relief by comparing the implicit per-student subsidy at rich private institutions with the government funding of public colleges in their state. In California, it showed that Stanford received about $63,000 per student, while UC Berkeley got $10,500, Cal State Fullerton got $4,000 and Fullerton Community College $8,100. The figures were based on estimated exemptions from capital gains taxes for the private schools and government appropriations for the others."
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	0	2	1	10	"Tax-deductible donations tend to flow toward a tiny cadre of extremely well-heeled institutions. According to a 2015 survey by the Council for Aid to Education, nearly one-fifth of the record $40.3 billion raised by U.S. colleges and universities that year went to just 10 schools. Alumni and other individuals were the largest source of gifts, accounting for nearly 47% of the total. Through the tax deductions these donors claimed, taxpayers covered roughly $7.5 billion of the total donations. (That’s the amount donors would have had to pay into the federal treasury, were it not for the deductions.) None of this is to suggest that the philanthropic donations of Griffin or any other American plutocrats aren’t sincere and heartfelt. Among Griffin’s beneficiaries are the Obama Foundation, programs to bring internet access to low-income pupils, museums and COVID research programs. Before his latest gift to Harvard, he gave the university $150 million for student financial aid."
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	0	1	1	11	"If all that makes you think that you shouldn’t have the temerity to question Griffin’s spending on political influence, then his charitable efforts have done their job. But you shouldn’t overlook that you’re paying for much of their efforts, with an invoice that comes in mid-April every year. You’re not getting your name on the edifices they’re building, and you don’t have a dime’s worth of say about where they put their money."
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	0	0	1	0	"New York City’s public school system is already one of the most segregated and unequal in the country. Why then should its parent-teacher associations exacerbate inequality? New York’s P.T.A.s are doing exactly that, according to city data and reports from the city’s Independent Budget Office. Across the city, the disparities are stunning. Take the P.T.A. at Public School 29, an elementary school in the Cobble Hill neighborhood of Brooklyn with a low percentage of pupils living in poverty. The P.T.A. reported  it raised more than $1.7 million, or more than $1,800 per student, in the last school year. Compare that with P.S. 6X, West Farms, an elementary school in the Bronx with a high poverty rate among students, which reported raising just $5,793.82, or less than $11 per student."
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	0	0	1	1	"The fund-raising data was released for the first time by the Department of Education Dec. 2 as required by a new city law, and compiled in a handy search tool by Chalkbeat. The data is incomplete, self-reported and hasn’t been evaluated by the city. But a recent report from the Independent Budget Office, a nonpartisan city agency, shows a similar pattern. Of 132 schools reviewed by the budget office in the 2017-18 school year, the school with the lowest percentage of children living in poverty, 6 percent, received $437,000 from its P.T.A., while the school with the highest percentage of children living in poverty, 98 percent, received $2,500. All 16 schools that received $250,000 or more in P.T.A. grants in that school year enrolled 40 percent or fewer children living in poverty."
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	0	0	1	2	"Across the city, millions of dollars raised by P.T.A.s are flowing into the schools with the least need. Those schools are using the additional funding for things like hiring art and music teachers and teaching assistants, according to the budget office and city education officials. That alone is upsetting. Art and music classes shouldn’t be a luxury offered to a privileged few, but should be standard in every school. Of course, parents have long used P.T.A.s to support their children’s schools, and it’s hard to begrudge them for doing so. But there’s also nothing wrong with asking New Yorkers who have more to help others — especially when the most insidious disparities in New York schools run far deeper than P.T.A. funding."
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	0	0	0	3	"The city’s schools are funded with a mix of city, state and federal dollars. New York is one of dozens of districts in the country that distribute the funds through a formula meant to give additional funds to schools serving children who are living in poverty or who have special needs. But the state and city have never fully funded the high-need schools under the weighted system. In 2006, the State Supreme Court ruled that New York State was allocating about $2 billion less to New York City schools than was needed to provide the “sound basic education” required by the state’s Constitution. Despite an increase in funding since then, the settlement, in a case brought by the Campaign for Fiscal Equity, has never been fully funded. City officials and education experts say the state now owes the city more than $1.1 billion in this fiscal year alone."
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	0	0	1	4	"The city allocated an additional $125 million to those high-poverty schools annually, beginning this year, but hundreds of the schools remain underfunded. At the same time, many city schools with wealthier students receive more than their share under the Fair Student Funding formula the city adopted in the 2007-8 school year, while nearly 300 high-poverty schools had shortfalls of more than $500,000 each, according to the budget office. The mayor and the governor, the City Council and the Legislature could address these inequities if they had the courage to do so. But P.T.A. funding also provides an opportunity to do so in a smaller way."
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	0	0	1	5	"One idea is to take a portion of P.T.A. funding above a certain amount from each New York City school and direct it toward a common, citywide fund that helps high-need schools. Though that might sound radical, it’s already in action elsewhere. In Portland, Ore., one-third of funds above $10,000 raised by parents in a P.T.A.-like system  are distributed to high-need schools through a fair-funding formula. Over $1.2 million was distributed in the last school year, according to Jonathan García, the president of the Fund for Portland Public Schools, a nonprofit organization that now oversees the program. “People are bought in,” Mr. García said. “Nobody bats an eye.”"
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	1	0	1	6	"Things unfolded differently in California in recent years, where the sharing of P.T.A. funds between Malibu and more economically diverse Santa Monica helped fuel a kind of secession movement among Malibu parents. David Bloomfield, a professor of education law at Brooklyn College and the CUNY Graduate Center, said that in New York, a city with vast wealth but also grinding poverty, P.T.A.s could make a difference. “There should be a wealth tax,” he said of such a plan. Some said sharing P.T.A. funds might be more appealing if parents knew exactly how the money was being spent, and to what school it was being given. “When people fund-raise, they want to know where that money goes. I think parents would be superwilling to share if they knew it went directly to a school,” said Emily Hellstrom, a former P.T.A. president who leads the Students With Disabilities Committee at Community Education Council District 2, in Manhattan. Ms. Hellstrom said asking parents to give money to a general fund overseen by the Department of Education was unlikely to go over very well. “It’s a vast wasteland of bureaucracy,” she said."
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	0	0	1	7	"In the 2013-14 school year, about 10 percent of the $425 million in total P.T.A. funds in the country was raised by just 50 P.T.A.s, according to a report from the Center for American Progress, a liberal research group. More than a third of those P.T.A.s are in New York City. Scott Sargrad, the center’s vice president for education policy for kindergarten through 12th grade, said that P.T.A. funds amounting to more than several hundred dollars per student in a school with few students living in poverty can worsen disparities and pay for programs that should be funded by schools directly."
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	0	0	0	8	"Gov. Andrew Cuomo and the State Legislature should get serious about living up to the state’s commitment to adequately fund New York City’s neediest schools. The city should take a far more active approach to racially integrating its schools, something research shows is among the best ways to address educational inequities. And the city could also take a look at what Portland has done and consider pooling some of its P.T.A. funds. To make progress in the face of such inequality, everyone has a part to play."
2019-01-29	New York Times (Online)	The Venezuela Calumny	txt-opeds/2172299555.xml.txt	1	1	1	0	"Alas, Michael Bloomberg. You aren’t the man I thought you were. On Tuesday, asked about Elizabeth Warren’s ( very smart ) proposal for a wealth tax, he responded with the favorite right-wing calumny of the moment – suggesting that her plan would turn us into Venezuela . That’s a shameful line of argument. In fact, whenever you see someone invoking Venezuela as a reason not to consider progressive policy ideas, you know right away that the person in question is uninformed, dishonest, or both. It basically shows that the speaker or writer isn’t willing to engage in serious discussion, preferring to scare people with a boogeyman of which he or she knows nothing."
2019-01-29	New York Times (Online)	The Venezuela Calumny	txt-opeds/2172299555.xml.txt	0	0	0	1	"What, after all, do we learn from the Venezuelan experience? Yes, the country is a mess. Venezuela has always been a one-industry economy, with huge inequality. Hugo Chavez got into power because of rage against the nation’s elite, but used the power badly. He seized the oil sector, which you only do if you can run it honestly and efficiently; instead, he turned it over to corrupt cronies, who degraded its performance. Then, when oil prices fell, his successor tried to cover the income gap by printing money. Hence the crisis. It’s a bad story, and not without precedent: “Macroeconomic populism” has a long history in Latin America, and usually comes to grief."
2019-01-29	New York Times (Online)	The Venezuela Calumny	txt-opeds/2172299555.xml.txt	0	0	1	2	"But what, exactly, does any of this have to do with the policy ideas of Elizabeth Warren, or Kamala Harris, or even a genuine radical like Alexandria Ocasio-Cortez? Is anyone in U.S. politics, even those who call themselves socialists, proposing that we nationalize large parts of the private sector? Is there anything in the record of U.S. progressives suggesting that they are less fiscally responsible than the people who keep using voodoo economics to push massive tax cuts for the rich? Look at the actual content of Warren’s proposal, and it’s Teddy Roosevelt, not Hugo Chavez. Harris’s call for single-payer health care would put us in the same category as socialist hellholes like … Canada. Ocasio-Cortez has suggested tax rates for very high incomes that nobody would endorse except, um, Nobel laureate experts in public finance, and that have never been implemented in any country except, well, the United States for the whole of its great postwar boom."
2019-01-29	New York Times (Online)	The Venezuela Calumny	txt-opeds/2172299555.xml.txt	0	1	1	3	"Maybe you disagree with all these policy ideas. But if your first response, literally, is to scream “Venezuela,” you’re demonstrating both your unscrupulousness and your lack of any serious arguments for your position. In Bloomberg’s case, one can hope that this was a one-time lapse, brought on by too much time spent talking to other billionaires and those who try to please them. But from now on, here’s my rule: anyone who tries to use Venezuela as a cudgel in U.S. political debate doesn’t deserve to be part of that debate."
2019-06-05	New York Times (Online)	Yes, Taxing the Rich Is Possible	txt-opeds/2235074447.xml.txt	0	0	1	0	"Don’t give in to cynicism. This article is part of David Leonhardt’s newsletter. You can sign up here to receive it each weekday. For a long time, there was a predictable response to any proposal for increasing taxes on the rich: It will wreck the economy. You don’t hear this response quite so often anymore, however, because it’s become so obviously false. If anything, the economy in recent decades has grown more quickly when Washington taxes the rich more, not less. Instead, you often now hear a new argument: There’s no point in trying to tax rich people, because they’ll just figure out a way to avoid paying taxes."
2019-06-05	New York Times (Online)	Yes, Taxing the Rich Is Possible	txt-opeds/2235074447.xml.txt	1	0	1	1	"The Washington Post ran a big news article recently making this case (and parts of the argument have appeared elsewhere too, including in The Times). The Post article claimed that Elizabeth Warren’s plan to introduce an annual wealth tax relies on a set of “assumptions that defy a long history of U.S. policymaking”: namely, “that the country’s wealthiest taxpayers won’t find ways to evade the targeted tax hike she proposes.” [Listen to “The Argument” podcast every Thursday morning, with Ross Douthat, Michelle Goldberg and David Leonhardt.] But this claim is wrong, too. The long history of American policymaking actually shows that raising taxes on the wealthiest taxpayers is entirely possible."
2019-06-05	New York Times (Online)	Yes, Taxing the Rich Is Possible	txt-opeds/2235074447.xml.txt	1	0	1	2	"Nonetheless, I expect you’ll hear the cynical “taxing the rich is impossible” case a lot in coming years, especially if a future president does try to enact a major tax increase on the wealthy. Lobbyists who represent the wealthy like the argument because it lets them claim that there’s no point in trying. And journalists find the argument alluring because it has a ring of tough skepticism, and we journalists love to present ourselves as tough skeptics. In this case, though, it’s important to be skeptical about the skepticism. Over the last few decades, the total federal tax rate paid by the very rich has tended to hover between 30 percent and 40 percent. It’s been closer to 30 percent after a Republican president has cut taxes and closer to 40 percent after a Democratic president has modestly raised them."
2019-06-05	New York Times (Online)	Yes, Taxing the Rich Is Possible	txt-opeds/2235074447.xml.txt	1	0	1	3	"The chart above shows the longer version of this history: the average federal tax rate — spanning income taxes, estate taxes and more — for the top 0.01 percent of earners over the past century. (The data comes from Gabriel Zucman, an economist recently profiled in a cover story for Bloomberg Businessweek.) And the long version of the history is crucial here. It shows that for much of the 20th century, total taxes on the very wealthy were much higher than they are now. Before World War II, the average rate hovered around 70 percent. From the mid-1940s through the mid-1970s, the average rate was above 50 percent."
2019-06-05	New York Times (Online)	Yes, Taxing the Rich Is Possible	txt-opeds/2235074447.xml.txt	0	0	1	4	"It’s really no mystery why the rate has declined: The federal government has cut tax rates on the rich. The top marginal rate has plummeted. Taxes on stock holdings have declined, too. Perhaps nothing has mattered more than the erosion of the estate tax, through a combination of a lower rate and an increased threshold for paying the tax. These policy changes have helped turbocharge economic inequality. Is it possible to tax the wealthy too heavily and damage the economy? Yes. I don’t think the top marginal tax rate should be 91 percent, as it was in the 1950s. But it’s a very, very long way from 91 percent today. It’s only 37 percent, which is too low. Taxes on stocks and most other financial investments are also too low."
2019-06-05	New York Times (Online)	Yes, Taxing the Rich Is Possible	txt-opeds/2235074447.xml.txt	0	0	1	5	"Changing this situation is within the power of the federal government. History shows that when the government tries to collect more taxes from its richest citizens, it succeeds. So don’t give in to cynicism. Today’s radical levels of inequality are not inevitable. They’re a choice that our society has made. For more … “The Wealth Detective Who Finds the Hidden Money of the Super Rich” — that Businessweek profile of Zucman, by Ben Steverman — is worth reading. “The Wealth Detective Who Finds the Hidden Money of the Super Rich” — that Businessweek profile of Zucman, by Ben Steverman — is worth reading."
2019-06-05	New York Times (Online)	Yes, Taxing the Rich Is Possible	txt-opeds/2235074447.xml.txt	0	0	1	6	"The decline of the estate tax and an effective decline in the corporate tax rate are the main reasons that the wealthy pay so much less in tax, as the economists Thomas Piketty and Emmanuel Saez have explained. (If you want the brief version, click that link and check out the chart on page 12.) The decline of the estate tax and an effective decline in the corporate tax rate are the main reasons that the wealthy pay so much less in tax, as the economists Thomas Piketty and Emmanuel Saez have explained. (If you want the brief version, click that link and check out the chart on page 12.)"
2019-06-05	New York Times (Online)	Yes, Taxing the Rich Is Possible	txt-opeds/2235074447.xml.txt	1	0	1	7	"Alexandra Thornton and Galen Hendricks of the Center for American Progress released a report yesterday outlining the various options for increasing top-end taxes, including a wealth tax, a higher estate tax and the elimination of various corporate and investment loopholes. The report is called, “Ending Special Tax Treatment for the Very Wealthy.” In addition to legislative changes, Thornton told me that “more funding for high-end tax enforcement is needed.” Alexandra Thornton and Galen Hendricks of the Center for American Progress released a report yesterday outlining the various options for increasing top-end taxes, including a wealth tax, a higher estate tax and the elimination of various corporate and investment loopholes. The report is called, “Ending Special Tax Treatment for the Very Wealthy.” In addition to legislative changes, Thornton told me that “more funding for high-end tax enforcement is needed.”"
2019-06-05	New York Times (Online)	Yes, Taxing the Rich Is Possible	txt-opeds/2235074447.xml.txt	0	0	0	8	"If you are not a subscriber to this newsletter, you can subscribe here. You can also join me on Twitter (@DLeonhardt) and Facebook."
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	0	0	1	0	"Imagine for a moment that a presidential candidate made this speech: My fellow Americans, I’m here today to tell you about my economic plan. Each year, I will require every middle-class family across this great country to write a check. We will then pool the money and distribute it to the richest Americans among us — the top 1 percent of earners, who, because of their talent, virtue and success, deserve even more money. The exact size of the checks will depend on a family’s income, but a typical middle-class household will hand over $15,000 each year. This plan, I promise all of you, will create the greatest version of America that has ever existed."
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	0	1	1	1	"You would consider that proposal pretty radical, wouldn’t you? Politically crazy. Destructive, even. Well, I’ve just described the actual changes in the American economy since the 1970s. [ Sign up for David Leonhardt’s daily newsletter — with commentary on the news and reading suggestions from around the web. ] Economic output — known as G.D.P. — per person has almost doubled over this period. But the bulk of the bounty has flowed to the very rich. The middle class has received relative crumbs. If middle-class pay had increased as fast as the economic growth, the average middle-class family would today earn about $15,000 a year more than it does, after taxes and benefits. Instead, that middle-class family effectively forfeits the money to the rich, year after year after year. (Larry Summers, the former Treasury secretary, first got me thinking about calculations like these.)"
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	0	1	1	2	"The extreme redistribution of income — upward — has multiple causes. Some of them, like technological change, stem mostly from private-sector forces. But government policy plays a crucial role. Tax rates on the wealthy have fallen sharply . Labor unions have been undermined . Big companies have been allowed to grow even bigger and more powerful. The United States has lost its lead as the most educated country in the world. More often than not over the past 40 years, our government has helped the rich at the expense of everyone else. As a result, economic inequality has reached Gilded Age levels."
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	0	1	1	3	"In the face of these trends, the radical response is to do nothing — or to make inequality even worse , as President Trump’s policies have. It’s radical because soaring inequality is starting to threaten the basic fabric of American life. Many people have grown frustrated and cynical. Average life expectancy, amazingly, has fallen over the past few years. Over the sweep of history, the main reason that societies have declined, as the scholars Daron Acemoglu and James Robinson have written , is domination “by a narrow elite that have organized society for their own benefit at the expense of the vast mass of people.” The name of Acemoglu’s and Robinson’s book on this phenomenon is, “Why Nations Fail.”"
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	0	1	1	4	"It’s worth keeping all of this in mind when you hear critics (or journalists) describe the economic proposals of the Democratic presidential candidates as “radical.” They’re not radical, for the most part. The proposals are instead efforts to undo some of the extreme economic changes of recent decades and to ensure that most Americans workers — not just a narrow elite — fully benefit from economic growth. The proposals also happen to be popular, broadly speaking. On social issues, like abortion and immigration, the country is deeply divided. But clear majorities support higher taxes on the wealthy, higher taxes on corporations, more education funding and expanded government health insurance. No wonder: Americans don’t resent success, but they do resent not receiving their fair share of economic growth."
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	1	0	1	5	"The coming primary campaign will be a good time for the candidates to hash out which specific ideas make sense and which don’t . So far, the agenda looks pretty good. Elizabeth Warren has a plan to increase workers’ power within companies — and help them get larger pre-tax raises. Cory Booker and Kamala Harris want to lift the after-tax pay of the middle class and poor. Kirsten Gillibrand and others support reducing major living costs, like child care and education. Perhaps most important, some Democrats have begun pushing for a wealth tax — to reverse the upward redistribution of the past 40 years. Warren has proposed an annual 2 or 3 percent tax on large fortunes. Bernie Sanders has proposed a big increase in the inheritance tax."
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	1	1	1	6	"These wealth taxes are a classic example of policies that are less radical than their opponents claim. Do you know who already pays a wealth tax? Middle-class Americans. It’s called the property tax, as Noah Smith of Bloomberg Opinion has noted. Every year, homeowners pay a percentage of their house value in tax. A house, of course, is the biggest asset that most families own. If middle-class families can pay an annual tax on their main source of wealth, wealthy families can, too. The United States as we have known it — optimistic, future-oriented and more powerful than any other nation — cannot survive the stagnation of mass living standards over many decades. I’m glad to see that some political leaders understand this and are trying to recapture a core feature of American life."
2019-02-03	New York Times (Online)	What’s Really Radical? Not Taxing the Rich	txt-opeds/2175146638.xml.txt	0	0	0	7	"Maybe we should start describing those leaders as conservatives."
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	0	0	0	0	"Readers continue the discussion about who has the best chance to defeat President Trump as New Hampshire holds its primary. Re “How Buttigieg Became Surprise of the Caucuses” (front page, Feb. 8): A political party that has serious problems with addressing people in small towns and Middle America is behaving foolishly. Pete Buttigieg can and should argue that he has faced the issues troubling a great swath of this country. The other candidates should not play down the experience he has had being the mayor of a small Midwest city. That is where the problems are most acute: unemployment, opioids, suicides, struggling farmers and systemic racism."
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	0	0	0	1	"Listen to Mr. Buttigieg. At least don’t make fun of his work with Americans who are largely forgotten. He is not part of the coastal elite nor a Washington insider. Do not make fun of that experience. William ElwellRochester, N.Y. I read “The Donald Trump Theory of Bernie Sanders,” by Frank Bruni (column, Feb. 9), and wondered how we could avoid a replay of Jeremy Corbyn’s “whopping defeat” by Boris Johnson in Britain. Imagine if starting now, the Bernie Bros changed the script and pledged to make 2020 a different election than 2016 by committing to put all their force behind whichever candidate fairly wins the nomination."
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	0	0	0	2	"And here’s a radical idea! Imagine if Bernie wins the nomination and leads his troops in coming forward to acknowledge the mistakes they made in villainizing Hillary Clinton. Imagine if Bernie then transformed our fractured party into one inclusive big tent? A tent full of passionate voters who could decisively beat President Trump. Re “The Harrowing Chaos of the Democratic Primary” (column, Feb. 8): Michelle Goldberg says she envies those who are exhilarated, rather than terrified, that “the fate of American democracy could soon be Bernie or bust.” I share her sense of terror. I do not think the vast majority of voters will embrace Bernie. I believe that this is President Trump’s dream scenario. We can’t afford the risk."
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	0	0	0	3	"But there is one candidate who is gaining traction and could well be a viable alternative: Amy Klobuchar. She had a stellar debate performance Friday night. She has been endorsed by this newspaper (with Elizabeth Warren), as well as by three large daily New Hampshire newspapers. This isn’t a Buttigieg-Sanders fight. Ms. Klobuchar is a serious contender, and it’s time she received the attention she deserves. Anne L. FingerTeaneck, N.J. Michelle Goldberg blames Joe Biden for the chaos? President Trump clearly went after Mr. Biden because he knows the former vice president is the candidate best positioned to beat him. The question is, why do Democrats and the “liberal media” also attack him, at best damning him with faint praise?"
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	2	0	1	4	"We need to choose a candidate who can’t be immediately dismissed by many as a socialist, or inexperienced, or buying himself an election, or perhaps even, I am very sorry to say in 2020, a woman. That candidate, who has, as Ms. Goldberg concedes, an “unmatched biography and name recognition,” is Joe Biden. Cut the chaos, fellow Democrats, or we’ll have no one to blame but ourselves for Mr. Trump and the Republicans’ continuing destruction of our Constitution and our democracy. Ann Dorton BellMalvern, Pa. Re “Buttigieg, Not Sanders, Emerges as a Problem for Warren’s Candidacy” (news article, Feb. 8): Your article on Elizabeth Warren’s problem with former Mayor Pete Buttigieg ignores her biggest problem — national skepticism over her “wealth tax” proposal. But it is easily solved: Rename it the “patriot tax.”"
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	0	0	0	5	"Jonathan GerardDurham, N.C. The Iowa Democratic caucuses appear to have been designed to imitate the Caucus-race from “Alice’s Adventures in Wonderland.” The Caucus-race was designed by the Dodo: Everyone started when they wanted to, and left off when they liked. It was not easy to see when the race was over, until the Dodo shouted that it was. When asked who had won, the Dodo could not answer without a great deal of thought, but eventually replied, “Everybody has won, and all must have prizes.” For the sake of democracy and the Democratic Party, the Iowa caucuses should be allowed to suffer the same fate as befell the actual dodo bird."
2020-02-10	New York Times (Online)	As Democrats Try to Move On From the Caucus Chaos	txt-opeds/2352729624.xml.txt	0	0	0	6	"John Gordon RoyNew Fairfield, Conn."
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	0	0	0	0	"Welcome to the Post Pundit 2020 Power Ranking: Round 4. (Try saying that 10 times fast.) I'm Catherine Rampell. A confession: My own interests and skills typically lean more toward policy analysis rather than horse-race prognostication. But lucky for me (and maybe, um, America?), this horse race is unusually driven by policy debates. Woohoo! Yeah, sure, there are still plenty of stories about candidates' likability, temperament, age, genealogical claims and so on. But in the past several weeks, we've also seen splashy proposals from 2020 hopefuls on: • Medicare for All/Medicare for More/Medicare for Anyone Who Wants It: It's everywhere."
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	2	0	1	1	"• Universal child care: Spotlight this week courtesy of Sen. Elizabeth Warren's (D-Mass.) proposal released Monday. • Paid leave — Sen. Kirsten Gillibrand (D-N.Y.) introduced legislation last week. • Taxes — Sen. Sherrod Brown (D-Ohio) introduced legislation last week to expand the earned-income tax credit; Warren's wealth tax is still getting play. For wonks, the investment that 2020 contenders are making in policy, especially early in the race, is encouraging. It suggests they believe voters are hungry not just for anti-Trump fervor or a good personal story but also substantive ideas for how to better Americans' lives. But it's unclear whether voters are paying close attention to these proposals. A third of voters who say they support the Green New Deal, for instance, also say such a proposal should focus only on climate change, not the many social justice initiatives also in the resolution."
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	0	0	0	2	"Plus, many of the candidates' proposals are variations on a theme. Some plans introduced as legislation in current or previous Congresses were sponsored by one 2020 candidate but also endorsed or co-sponsored by some of that candidate's fellow 2020 contenders. In the months ahead, watch for how the candidates differentiate themselves — and whether they start turning on one another or, at the least, stop cooperating. Sen. Bernie Sanders's (I-Vt.) entrance could sharpen divisions, too. One reason so many of the senators running for office have signed on to competing policy ideas is that they've been trying to straddle the ""progressive"" and ""moderate"" lanes. That could prove harder if one of the candidates wants to draw brighter lines between the two."
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	0	0	0	3	"— Catherine Rampell Ranking not showing? Click here. Falls off ranking: Julián Castro, Larry Hogan, Oprah Winfrey Also receiving votes: Castro, Hogan, Winfrey, Stacey Abrams, Nikki M. Haley, Jeff Merkley Last week's ranking: Round 3 | Off the left-wing cliff Don't forget to click on the yellow highlighted text above to expand the Ranking Committee's annotations. Agree? Disagree? Share your thoughts in the comments. We'll see you for the next ranking. Until then, keep studying up, wonks! David Byler: 'Electability' is about more than appealing to blue-collar Midwesterners Karen Tumulty: What does Pete Buttigieg bring to the table? Experience — really."
2019-02-22	The Washington Post (Online)	2020 Power Ranking Round 4: Bernie (and policy) ascendant	txt-opeds/2184912984.xml.txt	0	0	0	4	"Jonathan Capehart: Klobuchar 2020 is in danger of becoming Sanders 2016 Ed Rogers: Will there be a credible challenge to Trump for the GOP nomination? David Ignatius: These 'pragmatic progressives' may be the future of the Democratic Party"
