date	source	title	textfile	text	para_n	wealth_tax	billionaire	ineq
2019-07-10	The Washington Post (Online)	How Biden gets his ‘electability’ back	txt-opeds/2255012254.xml.txt	Biden may figure out he need not to be defensive about his broad appeal or his significant (but not hair-raising) policy ideas. He can embrace his authentic, familiar self and make his competitors defend their positions. If Harris got to show how she'd take on Trump, Biden can show how Trump would paint them as extreme and unrealistic. Biden should ask Democratic opponents why the vast majority of Americans without a college education should subsidize the education of a minority of the population, a minority that is whiter and richer than the rest of America. He should make clear that the wealth tax is a poor way to raise revenue compared with his ideas (e.g. ending the step-up for those inheriting appreciated property and stock, narrowing the gap between rates for salary income and capital gains income). He should point out that there is no button marked """"End long wars,"""" but there is a way to reduce forces in Afghanistan and transition to a counter-terrorism role. He should explain that no one is in favor of mandatory busing, but they sure do favor increasing Title I funding for schools with poor students. Double down on moderation.	4	NA	NA	NA
2021-04-22	Los Angeles Times (Online)	Column: Biden wants to hike the capital gains tax. The wealthy will fight him to the death	txt-opeds/2516435211.xml.txt	Those earning more than $1 million, according to Bloomberg, would pay a tax of up to 43.4% on their capital gains. The rate would comprise 39.6%, nearly doubling the current top rate of 20%, and the 3.8% net investment surtax imposed on taxpayers earning more than $250,000 (for joint filers) by the Affordable Care Act. That top rate would surpass the 37% marginal federal income tax on ordinary income paid by joint filers with income of more than $622,000. By effectively extinguishing the capital gains preference, Biden would be crossing the tax Rubicon. No wonder that stock investors expressed their dismay with what almost seems like panic selling. (The Dow closed Thursday with a loss of 321.41 points, or almost 1%.)	1	NA	NA	NA
2022-02-18	Los Angeles Times (Online)	Column: Don't blame the IRS for its lousy service. Blame Congress	txt-opeds/2630310970.xml.txt	Pino draws his data from a screed by Chris Edwards, the tax policy chief at the Cato Institute. Both cite statistics published by the IRS National Taxpayer Advocate, which disclosed last year that only 11% of calls to the agency got answered. That was “the worst it has ever been,” the advocate lamented. The advocate also reported that processing correspondence, which used to take about 45 days, now can take six months or longer. As it happens, Edwards is marginally more charitable toward the IRS than Pino. He acknowledges, at least, that “the pandemic prompted the IRS to close or understaff numerous facilities in 2020,” and that “Congress has been passing huge and complicated tax breaks and subsidies for the IRS to administer.”	4	NA	NA	NA
2019-03-13	New York Times (Online)	One-on-One With Elizabeth Warren	txt-opeds/2190370988.xml.txt	Meet the Hosts I’ve been an Op-Ed columnist since 2009, and I write about politics, religion, pop culture, sociology and the places where they all intersect. I’m a Catholic and a conservative, in that order, which means that I’m against abortion and critical of the sexual revolution, but I tend to agree with liberals that the Republican Party is too friendly to the rich. I was against Donald Trump in 2016 for reasons specific to Donald Trump, but in general I think the populist movements in Europe and America have legitimate grievances and I often prefer the populists to the “reasonable” elites. I’ve written books about Harvard, the G.O.P., American Christianity and Pope Francis; I’m working on one about decadence. Benedict XVI was my favorite pope. I review movies for National Review and have strong opinions about many prestige television shows. I have three small children, two girls and a boy, and I live in New Haven with my wife.	2	NA	NA	NA
2018-11-01	New York Times (Online)	‘I Like Your Photographs Because They Are Beautiful’	txt-opeds/2127559726.xml.txt	Ara Guler, who died on Oct. 17, was the greatest photographer of modern Istanbul. He was born in 1928 in an Armenian family in Istanbul. Ara began taking photographs of the city in 1950, images that captured the lives of individuals alongside the city’s monumental Ottoman architecture, its majestic mosques and magnificent fountains. I was born two years later, in 1952, and lived in the same neighborhoods he lived in. Ara Guler’s Istanbul is my Istanbul. I first heard of Ara in the 1960s when I saw his photographs in Hayat, a widely read weekly news and gossip magazine with a strong emphasis on photography. One of my uncles edited it. Ara published portraits of writers and artists such as Picasso and Dali, and the celebrated literary and cultural figures of an older generation in Turkey such as the novelist Ahmet Hamdi Tanpinar. When Ara photographed me for the first time after the success of my novel “The Black Book,” I realized happily that I had arrived as a writer.	0	NA	NA	NA
2019-04-26	New York Times (Online)	Warren’s Education Plan? Coulda Been Worse	txt-opeds/2215016989.xml.txt	Her proposal for a sweeping debt-relief program is more progressive than I feared. This article is part of David Leonhardt’s newsletter. You can sign up here to receive it each weekday. Universal student-debt cancellation is a bad idea. It would be a big handout to Americans from upper-income families, most of whom are able to pay off their loans without too much trouble. “Education debt,” as Sandy Baum and Victoria Lee of the Urban Institute have written, “is disproportionately concentrated among the well-off.” (If you’re skeptical, I laid out the evidence in a recent column.) A much better idea would be an enormous investment in colleges that enroll large numbers of middle-class and lower-income students. These colleges tend to be underfunded and suffer from high dropout rates. This investment program could be combined with targeted debt forgiveness for those college graduates (and especially nongraduates) unable to repay their loans.	0	NA	NA	NA
2019-06-03	Wall Street Journal (Online)	What Joe Biden Is Revealing About Democrats; The seasoned, center-left standard-bearer of the party keeps his lead in a crowded primary race	txt-opeds/2233849430.xml.txt	We need to have a candidate who is ready to rebuild trust,"" says one senior Biden adviser. This position also contrasts with many other Democratic candidates, who are appealing to the anti-Trump anger at the base of the party by using the word ""fight"" frequently, and stressing their eagerness to do battle with Republicans. As it happens, this approach also is designed to put Mr. Biden in juxtaposition to Mr. Trump, who, frustrated with Democrats, increasingly resorts to pursuing his goal through executive orders rather than negotiated agreements.	5	NA	NA	NA
2022-02-18	Los Angeles Times (Online)	Column: Don't blame the IRS for its lousy service. Blame Congress	txt-opeds/2630310970.xml.txt	This looks like the tax system of a plutocracy. Emmanuel Saez and Gabriel Zucman, UC Berkeley Blogger Kevin Drum rightfully condemns their grousing as manifestations of “brass,” for reasons we’ll cover in a moment. But they’re felt by any taxpayer who, for one reason or another, needs to speak personally with an IRS representative. Things got worse during the pandemic: One member of my immediate family didn’t receive his 2019 refund until the summer of 2021, for instance. Commentary on economics and more from a Pulitzer Prize winner. But those who suggest that the IRS is responsible for its own problems are blowing a thick cloud of smoke. That’s because finding the reason for the agency’s underperformance in customer terms requires looking elsewhere — specifically, on Capitol Hill.	1	NA	NA	NA
2019-02-19	The Washington Post (Online)	Bernie Sanders is probably just another one-hit wonder	txt-opeds/2183439033.xml.txt	Politics, like music, is filled with shooting stars and one-hit wonders. Sanders will gamely hit the road and try to get the band back together. But he's likely to learn that tastes have changed and he hasn't. After a few concerts that attract ever more """"selective"""" audiences, he will likely drop out and retire, his influence consigned to history and wherever political oldies stations play yesterday's hits.	4	NA	NA	NA
2019-06-24	The Washington Post (Online)	Who’s rising, who’s falling and who’s invisible	txt-opeds/2246037971.xml.txt	Finally, there is a woman with her own category: Sen. Kamala D. Harris (D-Calif.). She had arguably the best kickoff of any candidate and possesses raw political talent second to none. Nevertheless, she has not broken into the top tier. Too cautious? Lacking specificity? No one has exactly put his or her finger on the issue, but Harris took it up a notch this weekend with excellent performances at the Friday fish fry hosted by Rep. James Clyburn (D-S.C.), at her speech and then MSNBC interview at the South Carolina Democratic Party convention and then at a Planned Parenthood Action Fund forum. She was fiery. (""""I know how to take on predators. I took on the big banks and won over 20 billion dollars, I took on for-profit colleges and put them out of business, I took on oil companies who were polluting our environment, I took on transnational criminal organizations who were praying on women and children. I know how to get that job done. ... So, let me tell you, we need somebody on our stage when it comes time for the general election who knows how to recognize a rap sheet when they see it and prosecute the case, so let's read that rap sheet, shall we?"""") She was inspirational. She was empathetic and personally revealing. She was herself. If she can do that in the debates — the only woman in the block of four center-stage contenders that night — she can shake up the race.	4	NA	NA	NA
2021-03-23	Los Angeles Times (Online)	Column: Who are the biggest tax cheats? The 1% — and here's how they get away with it	txt-opeds/2504065527.xml.txt	Why is economic inequality growing in America? Blame the lack of tax enforcement. That’s not true of pass-through businesses. Therefore, “while the income of taxpayers in the bottom 99% of the income distribution is comprehensively examined,” they write, “up to 35% of the income earned at the top is not.” The study doesn’t come at a good moment for the super-rich. President Biden is likely to propose raising tax rates on them to fund his economic initiatives, including a $3-trillion infrastructure program soon to be rolled out — or rather, restoring the tax rates on top brackets that were in place before former President Trump and a Republican-controlled Congress slashed them in 2017.	4	NA	NA	NA
2021-01-03	Wall Street Journal (Online)	Argentina's Credibility Crisis; After a 2020 debt restructuring there is no reform agenda to avoid another.	txt-opeds/2474724303.xml.txt	Of course, losses depend on when the bonds were purchased. But the main gripe was that creditors believed a coherent fiscal plan to recover long-run solvency would be forthcoming. No plan has materialized, which has sent bond prices plummeting. A decision to tighten capital controls in November has further undermined the government's credibility. With """"no access to the international capital market, a small domestic capital market and financial system, and a low savings rate,"""" as Mr. Guidotti wrote, the outlook for 2025—when amortizations are scheduled to hit—is shaky. A more optimistic growth outlook would help after a year in which the government imposed a draconian Covid-19 lockdown. That lockdown didn't keep Argentina from recording one of the highest Covid deaths per capita in South America. Meanwhile gross-domestic-product is expected to be down 12% to 15% in 2020.	4	NA	NA	NA
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	KK: We’re going to get to it, I promise. DP: Do you all have a script? Is that what this is? MC: We have questions. KK: We have questions. DP: Are they consensus questions that you guys all —— [The editorial board spent the weeks leading up to endorsement interviews reviewing the candidates’ platforms and histories to prepare tailored questions for each.] Brent Staples: You don’t get to ask that. DP: I don’t get to ask that? KK: You can tell us about Obama, and we’ll tell you all about it. DP: Got to turn off the cameras, though. [LAUGHTER]	22	NA	NA	NA
2014-07-03	New York Times (Online)	July 4 Reading: Income Inequality	txt-opeds/2213162499.xml.txt	Re “Inequality Is Not Inevitable” (“The Great Divide” series, Sunday Review, June 29): Joseph E. Stiglitz combines passion and intellect to compose an excellent summary of the inequality issue. Other concerned economists and political thinkers should now move forward. Mr. Stiglitz cites Thomas Piketty’s “Capital in the Twenty-First Century” and its main theme: that the three decades after World War II, when the income division was much narrower, were an anomaly in the history of capitalism. In Mr. Piketty’s opinion the solution to current inequality is a global wealth tax. There are no doubt other economically and politically feasible answers. Niall Ferguson on the conservative side and Robert B. Reich on the liberal side, among others, have suggested potential ways to reduce inequality. But the question remains: Why is there no political will to implement any solutions, whatever they may be? Where are the “engaged citizens who can fight to restore a fairer America”?	0	NA	NA	NA
2021-11-08	The Washington Post (Online)	What ‘school board moms’ really want — and why candidates ignore us at their peril	txt-opeds/2594910760.xml.txt	As concerned parents became more attentive to what was happening in their children's schools — or, more often, to why children were being kept out of their schools — they came to realize that three groups define education today: teachers unions, school boards often handpicked by the unions and big businesses. None of them put students' interests first. The pandemic brought this into sharp relief. Internal emails show that the National Education Association and the American Federation of Teachers shaped the Centers for Disease Control and Prevention's guidance on returning to school — fulfilling their own wants, but perpetuating a terrible situation for students. In Los Angeles, the nation's second-largest school district, the teachers union last year declared that defunding the police and imposing a wealth tax should be prerequisites for returning to the classroom. This summer, Chicago's teachers union insisted the school district provide rent assistance for students' families and fund a """"restorative justice coordinator"""" for every school before they would resume in-person instruction.	2	NA	NA	NA
2021-06-08	New York Times (Online)	The Real Tax Scandal Is What’s Legal	txt-opeds/2538661847.xml.txt	The reality, however, is that many wealthy Americans live lavishly by borrowing against the value of their assets. ProPublica provides the example of Elon Musk, who has pledged shares of Tesla stock worth $57.7 billion as collateral for personal loans. That provides Mr. Musk with plenty of spending money. Indeed, he apparently has relatively little need for conventional income. ProPublica reported that in 2018 he paid nothing in federal income taxes. The second and very common falsehood is that people will eventually pay taxes on their wealth — that they get to determine the timing but they do not get to avoid the taxman.	3	NA	NA	NA
2019-04-01	The Washington Post (Online)	Why the United States can’t become Nordic overnight	txt-opeds/2201498905.xml.txt	The sin of the ship owner, in Norwegian eyes, is his lack of solidarity. Norwegians share an understanding that we are in it together: rich and poor, liberals and conservatives, men and women, indigenous and immigrants. You might be rich in Norway, but believing that it relieves you of responsibility to the community is a capital vice to us. More than 70 percent of Norwegians trust strangers, according to the World Values Survey.  Thirty-five percent of Americans do. Because Norwegians trust one another, they are willing to take care of one another. There are safety nets, universal health care and free education all the way through university. Of our year of parental leave, almost one-third is reserved for the father, because he and the mother are in it together.	2	NA	NA	NA
2019-01-25	Wall Street Journal (Online)	Elizabeth Warren's Unconstitutional Wealth Tax; If you thought the Native American story was a whopper, check out her new plan to expand government.	txt-opeds/2171012495.xml.txt	In NFIB v. Sebelius, Chief Justice Roberts got this point wrong and held that the Obamacare tax is not a direct tax... Notwithstanding Roberts's obviously hasty and slipshod analysis (it's all of a page), the facts of that case are unique (he claimed the tax was not on people or property but rather """"it is triggered by specific circumstances."""") Warren's tax is quite obviously a tax on property, which the courts have repeatedly held constitutes a direct tax. Warren might want to characterize her wealth tax as an """"excise tax,"""" since such taxes were held constitutional before the adoption of the 16th Amendment. But an excise tax is levied on a specific transaction or a specific activity (e.g., gambling; using a truck on a highway). Will she claim the excise tax is for the privilege of living in America as a rich person?	5	NA	NA	NA
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	KK: If you were a member of the House of Representatives, would you vote for impeachment this week? [The House of Representatives voted on Mr. Trump’s impeachment on Dec. 18, two days after Mr. Patrick’s interview with the board.] DP: Of course. Have you seen the record? KK: I have. [The Times editorial board called on the House to impeach Mr. Trump in a Dec. 14 editorial, “Impeach.”] Do you support the Green New Deal? DP: Well, there’s another slogan that captures a lot of things. I can tell you in Massachusetts, we joined the Regional Greenhouse Gas Initiative. [The Regional Greenhouse Gas Initiative began in 2009 and is a cap-and-trade system applying to carbon dioxide emissions from power plans generating 25 megawatts of electricity and more. It includes nine states in the Northeast and Mid-Atlantic regions.]	18	NA	NA	NA
2022-03-28	Los Angeles Times (Online)	Column: A billionaires tax is a necessity. Even the White House knows it	txt-opeds/2644157648.xml.txt	The proposal would also draw a bright line between the policies of the Democratic and Republican parties. The latter has all but defined itself as an agent of the wealthy. Its latest position paper, the “Rescue America” plan issued by Sen. Rick Scott of Florida, called for raising taxes on the poorest American households. (Scott’s household net worth of about $220 million, by the way, would put him right in the target zone of Biden’s proposal.) Why does the IRS focus its enforcement capabilities on the poorest families? Nor should it be forgotten that the last restructuring of the federal income tax, in 2017, was a GOP project that disproportionately cut taxes on the rich.	4	NA	NA	NA
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	What I was going to say is the interrelationship between what is going on between Israelis and Palestinians, and what is going on a larger region between Shia and Sunni and the proxies of Iran and Saudi Arabia, I think it can be, and probably ought to be, a focus of a comprehensive approach by my administration. Alex Kingsbury: Can I ask about Afghanistan? Do you think the Trump administration is going about resolving that war in the appropriate way? DP: Do I think that the Trump administration —— AK: Yes, they’re negotiating with the Taliban. It’s been off and on, but he hasn’t done the deal. This is somebody who wanted to end the war. He’s had three years to do it, and it still hasn’t been done.	96	NA	NA	NA
2020-01-16	New York Times (Online)	Pete Buttigieg Says He’s More Than a Résumé	txt-opeds/2339458287.xml.txt	JI: Have you thought about what you would do as president to promote that message and to kind of shore up public trust in vaccines? [Recent reporting has shown that trust in vaccines has declined in the past decade among American adults.] Because it is waning. PB: Yeah, I think that people need to hear that from the president. The president is a messenger on public health and maybe I’ll continue that spectacle, hopefully I’ll have a little more to show up here. [MAYOR POINTS TO BICEP. LAUGHTER] But also in terms of the message we send about the role that this has in parenting and in citizenship and in being part of your community to make sure that the community is safe from communicable disease.	102	NA	NA	NA
2020-02-12	The Washington Post (Online)	Iowa and New Hampshire voters have bad taste in candidates	txt-opeds/2353350818.xml.txt	But what looks like consistency from one angle comes across as a dangerous rigidity from another. Instead of listening to critics and adjusting his plans to better reflect expert analysis, or talking more forthrightly about their costs, Sanders has doubled down. And while Sanders's legislative program would never pass Congress, he would bring all of his ideological inflexibility and incuriosity to the hundreds of decisions he would have to make daily in the White House, and to staffing his administration. There are still many states, territories — and the oft-ignored District of Columbia — left to vote in this year's nominating cycle. But Iowa and New Hampshire got to go first. They got to set the tone for the race. If Americans end up with an unsavory general-election choice between Sanders and Trump, they could begin by placing the blame with the supposedly sage voters of Iowa and New Hampshire.	4	NA	NA	NA
2019-04-25	Wall Street Journal (Online)	Can Biden Beat Bernie? Joe leads the 2020 polls. But progressive hearts are set on a different septuagenarian.	txt-opeds/2214438962.xml.txt	Mr. Biden does have a history of rhetorical wandering. He flamed out in 1988 after plagiarizing speeches from a British politician. Still, bloopers are part of his persona by now, a mark of authenticity. """"I am a gaffe machine,"""" he said last year. """"But my God what a wonderful thing compared to a guy who can't tell the truth."""" Conservatives have their own sour Biden memories. In 1987 he presided over the Supreme Court confirmation hearings that trashed legal giant Robert Bork. For years Mr. Biden advocated arms control with the Soviet Union while opposing missile defense. He voted against the 1991 Gulf War. He voted for the 2003 Iraq war, then cheered for withdrawal, before saying America would follow Islamic State fighters """"to the gates of hell until they are brought to justice.""""	4	NA	NA	NA
2019-10-28	The Washington Post (Online)	We need more of the Joe Biden we saw on ‘60 Minutes’	txt-opeds/2309598115.xml.txt	Biden openly ridiculed Trump's claim that Russian intervention was a hoax. """"He's an idiot — in terms of sayin' that. Everybody knows this,"""" Biden responded. """"Everybody knows it. Nobody doubts it."""" He shrugged off Trump's attack on his integrity (""""It's comin' from a man with no integrity""""). And as noted above, he flat-out dared Trump to release his taxes: """"You want to deal with corruption? Start to act like it. Release your tax returns or shut up."""" Biden also seemed more comfortable and less defensive about his center-left philosophy. He managed to brush off Sen. Elizabeth Warren's wealth tax proposal and weak tea (""""I don't oppose a wealth tax. I propose changing the whole tax system. The tax I would put on the wealthy will in fact cost more than 2 percent""""). He proposed raising capital gains tax rates back to the previous top marginal rate for wages (39.8 percent). And he skewered the credibility of candidates offering Medicare-for-all without showing their math. (""""Do you think there's been any truth in advertising on that? It's going to raise taxes on middle-class people, not just wealthy people."""")	4	NA	NA	NA
2021-06-08	New York Times (Online)	The Real Tax Scandal Is What’s Legal	txt-opeds/2538661847.xml.txt	Wealthy Americans can save a lot of money by cheating on their federal income taxes, but that’s nothing compared with how much money they’ve been saving by following the rules. In a revealing examination of tax records for 25 of the wealthiest Americans, the journalism nonprofit ProPublica reported Tuesday that some of the nation’s most prominent billionaires declared relatively little taxable income in comparison with the rapid growth of their wealth. Jeff Bezos, for example, added an estimated $99 billion in wealth between 2014 and 2018 but reported only $4.22 billion in taxable income during that period. Warren Buffett, who amassed $24.3 billion in new wealth over those years, reported $125 million in taxable income.	0	NA	NA	NA
2021-06-10	Wall Street Journal (Online)	Tax-Exempt Group Favors Higher Rates on Taxpayers; ProPublica and the IRS scandal.	txt-opeds/2539635710.xml.txt	For some reason this bothers the ProPublica crowd, but give them credit for being willing to bite a hand that feeds them. The article scores investor George Soros, alleging that he """"paid no federal income tax three years in a row."""" One reason Mr. Soros hasn't paid higher taxes over the years is that he has donated billions of dollars to his charitable vehicle, the Open Society Foundations, which in turn has helped to fund various leftist causes, including ProPublica. What would the organization do without billionaires rationally seeking to avoid tax collectors? As readers scroll down the webpage of this week's much-discussed Pro Publica article, they are treated to a red """"Donate"""" button, which links to another page featuring another button leading to this message: ProPublica is a 501(c)3 nonprofit and as such, donations to our organization are tax deductible to the extent permitted by law in your personal circumstances. To find out what that means for you, we recommend consulting with your tax advisor, accountant or the IRS directly. If you plan to claim this donation on your U.S. taxes, please keep your email donation receipt as your official record, we will send it to you upon successful completion of your donation.	2	NA	NA	NA
2020-01-15	The Washington Post (Online)	The Washington Post Editorial Board interviews 2020 candidate Deval Patrick	txt-opeds/2338891258.xml.txt	And in that same vein, on corporate taxes, you know, the consensus, I think, in the business community was not as low as 21, [percent], it was more around 25. We should go to 25, and then we should finish the work and eliminate the loopholes because those go in as arguments for making a so-called noncompetitive rate more competitive. Well, if the rate comes down to a point where it's competitive, why keep the loopholes? Again, simple, straightforward. Everybody contributes. And we don't have some of the most profitable companies in the world paying zero in their share of the price of civilization. I'm sorry.	28	NA	NA	NA
2019-04-01	The Washington Post (Online)	Why the United States can’t become Nordic overnight	txt-opeds/2201498905.xml.txt	The Democrats' new proposals are the opposite of what makes Norway successful. A carbon tax is successful in Norway because consumers and producers, oil executives and labor unions understand that we all live on the same planet. The Green New Deal supported by many Democrats is the opposite. It is partisan, contentious and conceived as a foregone conclusion with little attempt to get buy-in from those who do not already agree with it. In Norway, politics is process. In the United States, it is trench warfare. In the 1970s, Americans had about the same trust in one another as Norwegians do now. The Cold War showed the need to stick together. Today the government is invisible to most Americans. In Norway we can see it: Our free universal health care and education are visible to all. Those monies, channeled through a state led by people we trust, bind the country together. In the United States, the trust in Congress is so low and the spectacle of the White House so surreal that the idea of government as a tool of common purpose seems quaint.	4	NA	NA	NA
2021-01-03	Los Angeles Times (Online)	Op-Ed: Can California stop Big Tech from decamping for cheaper places?	txt-opeds/2474692780.xml.txt	The pandemic-induced push to move work online could hasten this shift. With 2 out of 3 tech workers willing to leave the Bay Area if they could work remotely, Big Tech could readily spread talent and wealth to other states. Increasingly, California’s cities must compete with metro areas in Texas, Tennessee and even parts of the Midwest. Housing prices are a particularly critical concern: California has all three of the most unaffordable metro regions for first-time home buyers, according to a recent AEI survey, and six of the top 10. The flow of tech workers during the pandemic has gone to places like Phoenix, Dallas-Fort Worth and Raleigh, N.C., and away from big coastal cities with higher living costs.	2	NA	NA	NA
2019-12-26	New York Times (Online)	What Will It Take to Beat Donald Trump?	txt-opeds/2330567524.xml.txt	The list goes on, and most everyone feels it. In June, the Pew Research Center published a survey on how the country sees the state of public discourse. The most striking finding: “A 59 percent majority of Republicans and Republican leaners say they often or sometimes feel concerned by what Trump says. About half also say they are at least sometimes embarrassed (53 percent) and confused (47 percent) by Trump’s statements.” What’s true of Republicans is far more so of the rest of the United States. Pew found that overwhelming majorities of Americans were “concerned” (76 percent), “confused” (70 percent), “embarrassed” (69 percent), “angry” (65 percent), “insulted” (62 percent) and “frightened” (56 percent) by the things Trump says.	1	NA	NA	NA
2022-03-28	Los Angeles Times (Online)	Column: A billionaires tax is a necessity. Even the White House knows it	txt-opeds/2644157648.xml.txt	More than 80% of the income of that latter group came from wages and salaries, which are taxed at higher rate and taxed as they’re earned. For the wealthy group, the figure was only 17%. According to the Federal Reserve, the top 1% of households by wealth (a threshold that starts at about $11.1 million) own about 23% of all the corporate equities and mutual fund shares in the country; the bottom half of all households own a collective 0.7%. How do capital asset owners make out like bandits at tax time? Let us count the ways. First, the maximum tax rate is lower — 23.8% (including the net investment income tax of 3.8%), compared with the 40.8% top rate on ordinary income.	6	NA	NA	NA
2019-11-07	New York Times (Online)	The Big Problem With Wealth Taxes	txt-opeds/2312476495.xml.txt	Proposals by Senators Warren and Sanders may not pass constitutional muster. Then what? Senator Elizabeth Warren unveiled a new wealth tax proposal last week that she says will raise — along with her previously announced wealth tax plan — $3.75 trillion over the next decade. Senator Bernie Sanders says his wealth tax will yield $4.35 trillion over the same period. We fear these figures are vast overestimates. The likeliest outcome is that a wealth tax will raise exactly zero dollars. The problem, alas, is the Constitution. The Warren and Sanders plans run headlong into more than two centuries of precedent that cast doubt on the constitutionality of wealth taxation.	0	NA	NA	NA
2023-02-10	Wall Street Journal (Online)	Biden's 2025 Tax Agenda; He's reprising Elizabeth Warren's wealth tax on unrealized asset gains.	txt-opeds/2775107093.xml.txt	For starters, it isn't a billionaire tax and it isn't an income tax. It would apply to households worth more than $100 million in accumulated assets, and its target is wealth. The version the President first proposed in his 2023 budget outline would claim a minimum of 20% from high earners' """"total income,"""" a contrived term that includes unrealized capital gains on top of actual asset sales. This means that if your assets rise in value during a year, you will pay taxes on that increase even if you realized no actual gains through a sale. If you lack the ready cash, you might have to sell assets to pay the tax bill or pay later with interest. If your assets fell in value, you would not be able to deduct the full loss from your overall income. Heads the government wins, tails you lose.	1	NA	NA	NA
2020-01-15	New York Times (Online)	Amy Klobuchar on Plans vs. Pipe Dreams	txt-opeds/2339454372.xml.txt	The third is that if their political party doesn’t change with the times, with the changing demographics in the country, with immigrants voting, with African-Americans, they’re going to fall off the cliff. Maybe not this election, but by the next one. And so I think you have some really strong arguments to use about voting, and we just have to be smart about how we do it. The ultimate argument is to win big. The fact that we can’t even get backup paper ballots forced through, that we can’t even get the social media companies to have to keep ads on file by law, that’s pretty outrageous. And it shows how hard they’re trying. And the culprits are right in front of us because they have not denied the fact that it’s Mitch McConnell and the Trump White House that literally made calls to stop Lankford’s and my bill from going to the floor. Senator Blunt had held the hearing and they called Republicans because they didn’t want the bill to advance. So you tie it into a security argument.	83	NA	NA	NA
2019-12-26	Wall Street Journal (Online)	Elizabeth Warren Has a Plan, Oh My; She may not win the nomination, but her ideas show where the American left wants to go.	txt-opeds/2330674947.xml.txt	Pay for this by lifting the 12.4% Social Security payroll tax, which today covers wages below $132,900, to 14.8% on wages above $250,000. Establish a matching 14.8% surcharge on net investment income, paid by those earning more than $250,000. • Lobbying tax: Tax """"excessive lobbying"""" over $500,000 a year at rates up to 75%. Ms. Warren says this would have raised $10 billion over the past decade, although it probably runs headlong into the First Amendment's right to petition the government. Use the revenue for """"a surge of resources to Congress and federal agencies."""" • Medicare for All: Mandate government coverage for everyone, including for illegal immigrants, with no copays or deductibles. Phase out the private plans of 170 million Americans. She says this would cost $20.5 trillion over a decade, which most economists say is $10 trillion short of reality. Keep the growth of health spending below 4% a year with tools like """"population-based budgets"""" and """"automatic rate reductions."""" Pay doctors at """"Medicare rates"""" and hospitals at 110% of that.	4	NA	NA	NA
2021-03-23	Los Angeles Times (Online)	Column: Who are the biggest tax cheats? The 1% — and here's how they get away with it	txt-opeds/2504065527.xml.txt	It’s widely assumed that the biggest tax scofflaws are those with the most money. A new study by a team of IRS analysts and academic economists, however, tells us that things are much worse than anyone suspected. The 1% conceal as much as 21% of their income from tax collectors, the study estimates. Of the unreported income, about 6 percentage points is hidden by “sophisticated evasion that goes undetected in random audits.” The unreported income for the 1%, households with more than about $420,000 in annual income, is as much as one-third higher than previously estimated, the authors wrote. For the 0.1%, households with at least $7.5 million in annual income, it’s 80% higher.	0	NA	NA	NA
2020-02-11	The Washington Post (Online)	Elizabeth Warren stays on message in New Hampshire	txt-opeds/2353350826.xml.txt	When a candidate is forced to answer interview questions about """"how she can turn her campaign around,"""" a candidate can either resort to punditry or stay on policy message. It is no surprise that Warren — the woman with the plans — has taken the latter approach. Now, with her back to the wall, her persistence and her ability to win tough fights has become part of her message. """"It's about the fight,"""" she said. """"We are going to get knocked down."""" But she acknowledged that things were not going smoothly. """"There'll be bumps along the way,"""" she said, lowering her voice to a near whisper.	3	NA	NA	NA
2019-08-19	Wall Street Journal (Online)	If Economy Sours, Democrats Will Face a Tough Choice; Which candidate would benefit more from a recession: A moderate such as Joe Biden, or someone like Elizabeth Warren? Primary and general-election voters may disagree.	txt-opeds/2275105177.xml.txt	Moderate Democratic primary voters may have another. They are more inclined to view Mr. Biden favorably, by a 53% to 46% margin.	6	NA	NA	NA
2019-10-16	The Washington Post (Online)	For Elizabeth Warren, the hard part begins now	txt-opeds/2306027790.xml.txt	Buttigieg shrewdly defined his space: bolder than Biden (""""bold"""" was one of his favorite words), but with more practical, doable ideas than Warren, and more of an """"outsider"""" than the congressional veterans on the stage. Klobuchar was also forceful — particularly in discussing the opioid crisis — blending moderation with family anecdotes that brought home her Minnesota roots. Still, both Midwesterners need Biden to weaken substantially and rather quickly, and the former vice president may be doing well enough to keep that from happening. But will Klobuchar and Buttigieg slow Warren's rise? Perhaps surprisingly, the moderates and Sanders share an interest in pointing out that Warren has not always been as enthusiastic about Medicare-for-all as she is now. She was careful in a New York Times interview earlier this year to endorse it, but she stressed the goal of """"moving us to a place where everybody is covered at the lowest possible cost"""" and stressed """"there are a lot of different ways to get there. Medicare-for-all  has a lot of different paths for how we get there."""" One can imagine her returning to this more circumspect position in a general election campaign, made easier by her choice to avoid issuing a comprehensive health-care proposal of her own.	3	NA	NA	NA
